Order_ID,Order_Date,Ship_Date,Customer_ID,Region,Category,Sub_Category,Product_ID,Product_Name,Sales,Quantity,Discount,Profit,Inventory_Stock,Inventory_Turnover_Days,Season
ORD-1368,2023-01-22,2023-01-27,CUST-124,West,Technology,Phones,PROD-7811,Phones 172,632.56,5,0.1,126.51,133,25,Winter
ORD-1369,2023-05-20,2023-05-26,CUST-298,West,Furniture,Chairs,PROD-5434,Chairs 758,2275.61,9,0.2,227.56,127,114,Spring
ORD-1370,2023-03-05,2023-03-08,CUST-483,South,Office Supplies,Binders,PROD-9385,Binders 835,1083.37,5,0.0,325.01,155,60,Spring
ORD-1371,2023-12-17,2023-12-18,CUST-148,East,Office Supplies,Paper,PROD-5177,Paper 933,3877.37,8,0.3,0.0,125,66,Winter
ORD-1372,2022-12-01,2022-12-05,CUST-158,Central,Furniture,Chairs,PROD-6626,Chairs 671,376.96,3,0.1,75.39,73,49,Winter
ORD-1373,2023-04-24,2023-04-27,CUST-770,South,Technology,Accessories,PROD-2505,Accessories 416,675.22,2,0.0,202.57,146,101,Spring
ORD-1374,2022-05-16,2022-05-17,CUST-413,South,Technology,Phones,PROD-4792,Phones 454,1350.58,5,0.1,270.12,48,105,Spring
ORD-1375,2023-12-05,2023-12-09,CUST-541,East,Furniture,Bookcases,PROD-1990,Bookcases 998,2365.95,7,0.2,236.6,143,38,Winter
ORD-1376,2023-05-05,2023-05-10,CUST-544,East,Furniture,Tables,PROD-7410,Tables 153,1617.74,5,0.1,323.55,85,51,Spring
ORD-1377,2022-02-09,2022-02-14,CUST-494,Central,Technology,Phones,PROD-6455,Phones 692,447.86,2,0.3,0.0,147,53,Winter
ORD-1378,2022-06-27,2022-07-01,CUST-468,South,Office Supplies,Paper,PROD-5334,Paper 294,1243.44,3,0.1,248.69,71,105,Summer
ORD-1379,2022-08-10,2022-08-15,CUST-477,West,Office Supplies,Art,PROD-1922,Art 967,273.79,1,0.3,0.0,165,30,Summer
ORD-1380,2023-08-09,2023-08-14,CUST-439,West,Technology,Accessories,PROD-4940,Accessories 439,966.12,4,0.2,96.61,79,97,Summer
ORD-1381,2023-11-08,2023-11-14,CUST-616,South,Furniture,Chairs,PROD-4191,Chairs 913,1315.89,6,0.3,0.0,172,88,Fall
ORD-1382,2022-08-05,2022-08-11,CUST-329,West,Office Supplies,Paper,PROD-3378,Paper 281,1409.12,8,0.0,422.74,113,86,Summer
ORD-1383,2023-11-19,2023-11-22,CUST-579,East,Furniture,Tables,PROD-2474,Tables 464,1813.94,4,0.0,544.18,40,100,Fall
ORD-1384,2022-12-17,2022-12-22,CUST-598,West,Technology,Copiers,PROD-7644,Copiers 902,481.36,1,0.2,48.14,196,30,Winter
ORD-1385,2023-02-19,2023-02-25,CUST-794,Central,Office Supplies,Paper,PROD-4839,Paper 334,2555.17,8,0.3,0.0,109,41,Winter
ORD-1386,2023-05-30,2023-06-04,CUST-672,East,Office Supplies,Art,PROD-5478,Art 118,1065.6,5,0.2,106.56,34,77,Spring
ORD-1387,2022-03-15,2022-03-20,CUST-750,West,Technology,Accessories,PROD-7838,Accessories 639,1168.74,9,0.2,116.87,96,33,Spring
ORD-1388,2022-11-11,2022-11-16,CUST-567,West,Furniture,Bookcases,PROD-5383,Bookcases 288,698.01,3,0.1,139.6,141,51,Fall
ORD-1389,2023-07-21,2023-07-27,CUST-744,Central,Office Supplies,Art,PROD-2448,Art 670,145.66,2,0.2,14.57,30,53,Summer
ORD-1390,2022-07-01,2022-07-03,CUST-292,Central,Technology,Phones,PROD-1615,Phones 505,569.87,6,0.3,0.0,80,13,Summer
ORD-1391,2023-12-22,2023-12-27,CUST-142,Central,Office Supplies,Paper,PROD-5875,Paper 395,58.38,2,0.3,0.0,170,68,Winter
ORD-1392,2022-06-15,2022-06-18,CUST-841,West,Office Supplies,Paper,PROD-4875,Paper 537,3821.57,8,0.0,1146.47,75,46,Summer
ORD-1393,2022-05-30,2022-06-03,CUST-739,South,Office Supplies,Art,PROD-7582,Art 243,415.47,8,0.1,83.09,167,90,Spring
ORD-1394,2023-06-03,2023-06-08,CUST-278,South,Office Supplies,Paper,PROD-2257,Paper 564,915.15,8,0.0,274.54,97,82,Summer
ORD-1395,2023-09-23,2023-09-24,CUST-479,Central,Technology,Copiers,PROD-6750,Copiers 367,3772.57,8,0.0,1131.77,119,29,Fall
ORD-1396,2022-03-05,2022-03-07,CUST-463,West,Furniture,Chairs,PROD-9954,Chairs 375,854.7,3,0.1,170.94,187,80,Spring
ORD-1397,2023-12-29,2023-12-31,CUST-737,East,Office Supplies,Paper,PROD-9775,Paper 395,921.84,4,0.3,0.0,140,46,Winter
ORD-1398,2022-04-20,2022-04-25,CUST-519,East,Technology,Copiers,PROD-2036,Copiers 135,657.97,8,0.2,65.8,37,58,Spring
ORD-1399,2022-03-27,2022-03-31,CUST-889,West,Furniture,Tables,PROD-8542,Tables 110,368.94,2,0.2,36.89,97,96,Spring
ORD-1400,2023-03-29,2023-04-04,CUST-211,South,Office Supplies,Paper,PROD-6462,Paper 244,1325.92,8,0.3,0.0,108,53,Spring
ORD-1401,2023-05-05,2023-05-06,CUST-188,South,Furniture,Bookcases,PROD-1529,Bookcases 470,331.45,7,0.3,0.0,18,31,Spring
ORD-1402,2022-04-16,2022-04-21,CUST-830,East,Furniture,Bookcases,PROD-6201,Bookcases 944,387.28,1,0.3,0.0,157,99,Spring
ORD-1403,2023-03-04,2023-03-10,CUST-538,Central,Furniture,Bookcases,PROD-1186,Bookcases 444,1007.64,3,0.0,302.29,57,27,Spring
ORD-1404,2022-08-17,2022-08-23,CUST-706,West,Office Supplies,Binders,PROD-7139,Binders 650,1120.19,3,0.3,0.0,99,23,Summer
ORD-1405,2023-11-03,2023-11-06,CUST-550,South,Furniture,Chairs,PROD-2666,Chairs 336,499.16,6,0.3,0.0,62,103,Fall
ORD-1406,2023-12-21,2023-12-27,CUST-105,West,Office Supplies,Paper,PROD-5482,Paper 867,2913.39,6,0.3,0.0,71,66,Winter
ORD-1407,2022-12-15,2022-12-20,CUST-861,South,Technology,Phones,PROD-4558,Phones 482,1371.71,4,0.0,411.51,40,94,Winter
ORD-1408,2023-07-11,2023-07-13,CUST-580,East,Office Supplies,Binders,PROD-1910,Binders 372,91.37,2,0.3,0.0,90,63,Summer
ORD-1409,2022-04-19,2022-04-25,CUST-880,Central,Office Supplies,Paper,PROD-9347,Paper 572,956.96,8,0.1,191.39,120,68,Spring
ORD-1410,2022-01-02,2022-01-08,CUST-707,West,Furniture,Bookcases,PROD-2756,Bookcases 337,532.41,2,0.1,106.48,112,22,Winter
ORD-1411,2022-06-20,2022-06-25,CUST-727,Central,Office Supplies,Paper,PROD-3761,Paper 463,209.09,5,0.0,62.73,177,92,Summer
ORD-1412,2023-04-16,2023-04-20,CUST-143,Central,Technology,Phones,PROD-4791,Phones 364,429.43,1,0.0,128.83,191,10,Spring
ORD-1413,2022-08-25,2022-08-31,CUST-367,East,Technology,Phones,PROD-4303,Phones 141,2807.94,9,0.3,0.0,164,71,Summer
ORD-1414,2022-05-19,2022-05-22,CUST-506,South,Office Supplies,Art,PROD-5485,Art 441,121.18,1,0.1,24.24,94,49,Spring
ORD-1415,2023-05-08,2023-05-11,CUST-955,East,Office Supplies,Paper,PROD-8282,Paper 549,372.14,6,0.0,111.64,124,20,Spring
ORD-1416,2023-10-30,2023-11-02,CUST-649,Central,Technology,Copiers,PROD-8538,Copiers 343,333.62,1,0.3,0.0,37,75,Fall
ORD-1417,2022-06-26,2022-06-29,CUST-204,South,Office Supplies,Paper,PROD-6366,Paper 799,1929.65,4,0.3,0.0,67,41,Summer
ORD-1418,2022-07-05,2022-07-09,CUST-309,South,Office Supplies,Art,PROD-7603,Art 571,264.85,3,0.3,0.0,37,10,Summer
ORD-1419,2023-05-07,2023-05-10,CUST-571,Central,Office Supplies,Paper,PROD-7797,Paper 848,1216.75,9,0.3,0.0,85,40,Spring
ORD-1420,2023-08-02,2023-08-04,CUST-459,West,Furniture,Bookcases,PROD-9002,Bookcases 251,1968.49,8,0.1,393.7,82,35,Summer
ORD-1421,2022-10-10,2022-10-11,CUST-786,West,Furniture,Bookcases,PROD-3398,Bookcases 533,365.92,3,0.0,109.78,53,35,Fall
ORD-1422,2023-11-19,2023-11-20,CUST-951,East,Technology,Copiers,PROD-1627,Copiers 825,668.96,6,0.1,133.79,140,30,Fall
ORD-1423,2023-04-26,2023-04-30,CUST-401,East,Furniture,Tables,PROD-3672,Tables 974,2084.6,6,0.1,416.92,119,61,Spring
ORD-1424,2022-04-01,2022-04-03,CUST-291,Central,Technology,Copiers,PROD-8409,Copiers 237,2070.35,5,0.1,414.07,113,32,Spring
ORD-1425,2023-12-13,2023-12-16,CUST-155,Central,Furniture,Chairs,PROD-2260,Chairs 969,336.97,5,0.0,101.09,64,46,Winter
ORD-1426,2023-08-08,2023-08-11,CUST-878,South,Furniture,Chairs,PROD-7251,Chairs 943,749.31,2,0.3,0.0,60,39,Summer
ORD-1427,2023-12-18,2023-12-21,CUST-831,West,Technology,Accessories,PROD-3504,Accessories 714,1298.01,8,0.0,389.4,134,63,Winter
ORD-1428,2023-11-27,2023-11-29,CUST-538,West,Technology,Accessories,PROD-5647,Accessories 712,528.76,7,0.0,158.63,85,10,Fall
ORD-1429,2022-07-10,2022-07-12,CUST-710,East,Technology,Phones,PROD-7845,Phones 786,2705.5,6,0.2,270.55,31,47,Summer
ORD-1430,2023-08-25,2023-08-30,CUST-873,Central,Furniture,Chairs,PROD-7509,Chairs 625,420.6,1,0.3,0.0,87,54,Summer
ORD-1431,2023-10-17,2023-10-23,CUST-105,East,Technology,Phones,PROD-8984,Phones 506,152.36,1,0.3,0.0,172,69,Fall
ORD-1432,2022-01-26,2022-01-31,CUST-884,East,Furniture,Tables,PROD-5621,Tables 561,559.56,4,0.2,55.96,155,13,Winter
ORD-1433,2023-01-19,2023-01-23,CUST-518,Central,Furniture,Bookcases,PROD-2939,Bookcases 711,1861.33,7,0.2,186.13,172,90,Winter
ORD-1434,2023-03-08,2023-03-12,CUST-462,West,Technology,Accessories,PROD-6184,Accessories 454,1387.46,8,0.0,416.24,154,80,Spring
ORD-1435,2022-05-08,2022-05-14,CUST-286,South,Furniture,Tables,PROD-5827,Tables 289,268.26,5,0.2,26.83,77,49,Spring
ORD-1436,2022-10-11,2022-10-16,CUST-882,Central,Furniture,Tables,PROD-4558,Tables 656,574.76,2,0.1,114.95,145,33,Fall
ORD-1437,2023-05-19,2023-05-23,CUST-897,West,Office Supplies,Art,PROD-9849,Art 981,606.65,3,0.0,182.0,66,89,Spring
ORD-1438,2023-02-27,2023-03-03,CUST-449,West,Furniture,Chairs,PROD-2657,Chairs 593,831.49,2,0.0,249.45,160,78,Winter
ORD-1439,2022-01-06,2022-01-08,CUST-840,West,Furniture,Bookcases,PROD-3671,Bookcases 475,279.52,2,0.1,55.9,105,82,Winter
ORD-1440,2022-04-16,2022-04-19,CUST-515,West,Technology,Copiers,PROD-8701,Copiers 292,354.41,1,0.2,35.44,90,50,Spring
ORD-1441,2023-05-30,2023-05-31,CUST-940,Central,Office Supplies,Art,PROD-2106,Art 224,1684.43,7,0.1,336.89,122,114,Spring
ORD-1442,2022-02-16,2022-02-20,CUST-685,West,Technology,Phones,PROD-4561,Phones 593,1541.77,7,0.3,0.0,121,34,Winter
ORD-1443,2023-01-10,2023-01-11,CUST-877,Central,Office Supplies,Paper,PROD-6578,Paper 622,3038.62,9,0.3,0.0,57,107,Winter
ORD-1444,2022-08-02,2022-08-07,CUST-357,South,Furniture,Chairs,PROD-7197,Chairs 430,595.14,7,0.3,0.0,135,73,Summer
ORD-1445,2023-06-14,2023-06-17,CUST-463,Central,Furniture,Bookcases,PROD-9622,Bookcases 338,1854.78,5,0.3,0.0,15,66,Summer
ORD-1446,2023-10-04,2023-10-06,CUST-674,South,Office Supplies,Binders,PROD-3059,Binders 240,3632.29,8,0.2,363.23,128,55,Fall
ORD-1447,2022-01-17,2022-01-22,CUST-189,South,Office Supplies,Art,PROD-3851,Art 895,128.52,1,0.0,38.56,17,78,Winter
ORD-1448,2022-06-24,2022-06-28,CUST-170,East,Office Supplies,Binders,PROD-8347,Binders 223,300.46,5,0.3,0.0,23,83,Summer
ORD-1449,2022-07-14,2022-07-18,CUST-264,Central,Furniture,Chairs,PROD-8478,Chairs 384,389.83,4,0.1,77.97,30,73,Summer
ORD-1450,2022-06-13,2022-06-15,CUST-129,East,Furniture,Tables,PROD-2810,Tables 570,481.63,6,0.1,96.33,191,109,Summer
ORD-1451,2023-03-03,2023-03-09,CUST-466,South,Office Supplies,Binders,PROD-8910,Binders 649,868.31,6,0.1,173.66,189,61,Spring
ORD-1452,2022-12-01,2022-12-02,CUST-616,South,Office Supplies,Art,PROD-7781,Art 686,1372.34,4,0.3,0.0,59,91,Winter
ORD-1453,2022-10-27,2022-10-29,CUST-589,West,Furniture,Tables,PROD-6308,Tables 514,854.79,9,0.2,85.48,77,28,Fall
ORD-1454,2022-06-30,2022-07-02,CUST-884,South,Technology,Copiers,PROD-1143,Copiers 115,937.17,4,0.1,187.43,69,97,Summer
ORD-1455,2022-09-02,2022-09-05,CUST-426,West,Office Supplies,Art,PROD-9497,Art 706,3321.37,8,0.2,332.14,94,13,Fall
ORD-1456,2022-12-14,2022-12-15,CUST-871,South,Furniture,Chairs,PROD-7553,Chairs 395,1936.87,5,0.1,387.37,115,33,Winter
ORD-1457,2022-11-27,2022-12-02,CUST-916,South,Office Supplies,Art,PROD-3077,Art 695,527.03,3,0.1,105.41,36,63,Fall
ORD-1458,2022-04-06,2022-04-11,CUST-402,East,Office Supplies,Binders,PROD-2269,Binders 819,1403.47,8,0.3,0.0,114,51,Spring
ORD-1459,2022-07-04,2022-07-08,CUST-259,West,Furniture,Tables,PROD-7155,Tables 523,83.2,2,0.0,24.96,89,43,Summer
ORD-1460,2022-07-20,2022-07-22,CUST-677,East,Furniture,Tables,PROD-2409,Tables 770,1297.12,9,0.3,0.0,48,69,Summer
ORD-1461,2022-07-13,2022-07-18,CUST-721,West,Furniture,Tables,PROD-8825,Tables 827,1484.51,5,0.0,445.35,112,33,Summer
ORD-1462,2022-05-08,2022-05-10,CUST-121,West,Office Supplies,Paper,PROD-5535,Paper 828,532.65,6,0.3,0.0,182,45,Spring
ORD-1463,2022-06-13,2022-06-17,CUST-798,East,Furniture,Chairs,PROD-6874,Chairs 561,597.95,2,0.2,59.8,118,25,Summer
ORD-1464,2023-12-19,2023-12-25,CUST-657,South,Technology,Copiers,PROD-6675,Copiers 500,339.23,1,0.1,67.85,70,80,Winter
ORD-1465,2023-05-10,2023-05-14,CUST-715,South,Furniture,Tables,PROD-7010,Tables 305,345.53,2,0.2,34.55,125,96,Spring
ORD-1466,2022-09-02,2022-09-05,CUST-899,South,Technology,Copiers,PROD-7394,Copiers 823,286.09,1,0.1,57.22,191,71,Fall
ORD-1467,2022-07-20,2022-07-25,CUST-936,South,Technology,Phones,PROD-3778,Phones 700,2459.3,6,0.2,245.93,31,75,Summer
ORD-1468,2023-12-25,2023-12-29,CUST-153,West,Technology,Phones,PROD-3575,Phones 710,412.29,7,0.2,41.23,63,97,Winter
ORD-1469,2022-07-12,2022-07-14,CUST-425,South,Office Supplies,Art,PROD-3076,Art 211,833.79,5,0.0,250.14,166,93,Summer
ORD-1470,2022-05-11,2022-05-15,CUST-172,Central,Technology,Phones,PROD-1242,Phones 886,1019.93,3,0.3,0.0,118,29,Spring
ORD-1471,2023-11-16,2023-11-19,CUST-976,West,Office Supplies,Art,PROD-6162,Art 310,1409.22,9,0.3,0.0,120,62,Fall
ORD-1472,2023-09-19,2023-09-21,CUST-539,Central,Office Supplies,Paper,PROD-3799,Paper 650,2107.49,7,0.3,0.0,146,29,Fall
ORD-1473,2023-03-15,2023-03-21,CUST-983,West,Technology,Copiers,PROD-9105,Copiers 319,1626.85,6,0.2,162.68,143,55,Spring
ORD-1474,2022-08-20,2022-08-23,CUST-458,East,Furniture,Bookcases,PROD-8833,Bookcases 969,1482.03,4,0.3,0.0,16,20,Summer
ORD-1475,2023-07-17,2023-07-22,CUST-700,East,Office Supplies,Art,PROD-5213,Art 665,150.24,5,0.3,0.0,130,22,Summer
ORD-1476,2022-09-17,2022-09-20,CUST-537,East,Furniture,Tables,PROD-8382,Tables 528,344.53,1,0.1,68.91,20,101,Fall
ORD-1477,2023-06-24,2023-06-27,CUST-964,South,Technology,Accessories,PROD-3381,Accessories 646,1812.27,9,0.1,362.45,38,92,Summer
ORD-1478,2023-12-21,2023-12-27,CUST-457,West,Office Supplies,Binders,PROD-1506,Binders 658,849.35,4,0.2,84.94,119,98,Winter
ORD-1479,2022-09-01,2022-09-03,CUST-948,West,Furniture,Tables,PROD-2192,Tables 429,1431.5,6,0.0,429.45,16,31,Fall
ORD-1480,2023-01-26,2023-01-31,CUST-847,East,Office Supplies,Binders,PROD-2211,Binders 615,425.4,2,0.3,0.0,170,10,Winter
ORD-1481,2023-05-17,2023-05-19,CUST-288,Central,Furniture,Bookcases,PROD-1919,Bookcases 391,1140.54,4,0.1,228.11,187,82,Spring
ORD-1482,2022-10-10,2022-10-16,CUST-454,Central,Office Supplies,Art,PROD-8354,Art 130,1892.07,9,0.3,0.0,166,25,Fall
ORD-1483,2023-07-05,2023-07-11,CUST-302,West,Furniture,Chairs,PROD-3155,Chairs 367,1828.37,7,0.1,365.67,167,31,Summer
ORD-1484,2022-03-31,2022-04-05,CUST-698,West,Office Supplies,Paper,PROD-7533,Paper 681,2419.73,7,0.2,241.97,195,99,Spring
ORD-1485,2022-04-11,2022-04-13,CUST-328,South,Office Supplies,Art,PROD-8797,Art 961,125.18,5,0.1,25.04,42,83,Spring
ORD-1486,2022-09-03,2022-09-08,CUST-869,South,Technology,Copiers,PROD-6606,Copiers 984,901.68,7,0.2,90.17,199,24,Fall
ORD-1487,2022-09-16,2022-09-19,CUST-463,Central,Office Supplies,Paper,PROD-5675,Paper 990,407.89,2,0.0,122.37,195,42,Fall
ORD-1488,2022-04-08,2022-04-13,CUST-525,East,Office Supplies,Binders,PROD-7646,Binders 284,2290.0,8,0.3,0.0,136,15,Spring
ORD-1489,2022-05-24,2022-05-30,CUST-364,West,Furniture,Bookcases,PROD-5524,Bookcases 761,2173.1,7,0.3,0.0,188,58,Spring
ORD-1490,2022-07-16,2022-07-18,CUST-222,Central,Furniture,Bookcases,PROD-6506,Bookcases 438,1356.16,5,0.1,271.23,48,24,Summer
ORD-1491,2022-02-04,2022-02-10,CUST-619,Central,Office Supplies,Binders,PROD-9531,Binders 274,1593.72,6,0.2,159.37,76,17,Winter
ORD-1492,2023-03-27,2023-04-01,CUST-433,East,Technology,Phones,PROD-2016,Phones 426,2363.64,8,0.0,709.09,18,69,Spring
ORD-1493,2023-09-06,2023-09-08,CUST-365,Central,Technology,Copiers,PROD-2231,Copiers 721,4079.94,9,0.0,1223.98,181,10,Fall
ORD-1494,2022-11-02,2022-11-06,CUST-519,East,Furniture,Chairs,PROD-4862,Chairs 270,728.4,9,0.1,145.68,121,87,Fall
ORD-1495,2023-03-03,2023-03-04,CUST-757,Central,Office Supplies,Art,PROD-2342,Art 540,930.93,2,0.2,93.09,87,37,Spring
ORD-1496,2023-11-03,2023-11-04,CUST-348,West,Technology,Copiers,PROD-3031,Copiers 422,2667.42,8,0.3,0.0,77,55,Fall
ORD-1497,2023-03-08,2023-03-14,CUST-165,West,Office Supplies,Paper,PROD-3038,Paper 912,332.72,5,0.1,66.54,91,91,Spring
ORD-1498,2023-08-11,2023-08-16,CUST-408,West,Office Supplies,Art,PROD-7893,Art 113,642.64,2,0.2,64.26,156,44,Summer
ORD-1499,2023-03-04,2023-03-05,CUST-601,Central,Office Supplies,Binders,PROD-7219,Binders 538,216.64,1,0.2,21.66,160,65,Spring
ORD-1500,2023-06-24,2023-06-27,CUST-710,West,Technology,Phones,PROD-1126,Phones 582,1743.53,4,0.0,523.06,46,35,Summer
ORD-1501,2023-09-30,2023-10-04,CUST-784,West,Office Supplies,Binders,PROD-3887,Binders 335,290.43,6,0.3,0.0,172,69,Fall
ORD-1502,2022-08-02,2022-08-07,CUST-762,Central,Technology,Copiers,PROD-6014,Copiers 451,649.87,8,0.0,194.96,74,15,Summer
ORD-1503,2023-05-06,2023-05-08,CUST-958,East,Office Supplies,Binders,PROD-3987,Binders 565,959.17,7,0.0,287.75,66,112,Spring
ORD-1504,2023-11-11,2023-11-14,CUST-446,East,Technology,Copiers,PROD-5340,Copiers 208,2761.51,7,0.3,0.0,100,15,Fall
ORD-1505,2023-06-17,2023-06-19,CUST-759,East,Furniture,Bookcases,PROD-7772,Bookcases 703,2502.81,8,0.0,750.84,186,96,Summer
ORD-1506,2023-06-21,2023-06-23,CUST-174,West,Furniture,Chairs,PROD-3881,Chairs 267,438.89,2,0.2,43.89,47,15,Summer
ORD-1507,2022-12-21,2022-12-22,CUST-848,Central,Technology,Copiers,PROD-3048,Copiers 252,278.77,8,0.3,0.0,125,97,Winter
ORD-1508,2023-05-23,2023-05-29,CUST-822,East,Furniture,Chairs,PROD-5623,Chairs 281,895.03,2,0.1,179.01,156,32,Spring
ORD-1509,2023-10-03,2023-10-05,CUST-501,West,Technology,Phones,PROD-9536,Phones 992,297.05,3,0.3,0.0,113,64,Fall
ORD-1510,2022-01-21,2022-01-23,CUST-109,West,Furniture,Tables,PROD-7899,Tables 373,1892.41,6,0.3,0.0,48,40,Winter
ORD-1511,2023-04-24,2023-04-28,CUST-308,South,Furniture,Chairs,PROD-9334,Chairs 710,2728.49,8,0.0,818.55,163,13,Spring
ORD-1512,2022-09-04,2022-09-09,CUST-624,South,Furniture,Chairs,PROD-6033,Chairs 720,1630.82,4,0.2,163.08,11,102,Fall
ORD-1513,2022-04-05,2022-04-06,CUST-216,Central,Office Supplies,Binders,PROD-6730,Binders 584,2611.8,8,0.2,261.18,119,18,Spring
ORD-1514,2022-06-13,2022-06-18,CUST-298,West,Furniture,Tables,PROD-1571,Tables 890,673.76,5,0.3,0.0,82,61,Summer
ORD-1515,2022-05-31,2022-06-05,CUST-533,South,Technology,Copiers,PROD-3795,Copiers 282,1336.26,3,0.2,133.63,98,40,Spring
ORD-1516,2022-05-10,2022-05-11,CUST-797,Central,Furniture,Chairs,PROD-3933,Chairs 951,2263.58,7,0.2,226.36,79,76,Spring
ORD-1517,2023-12-27,2023-12-30,CUST-460,South,Furniture,Bookcases,PROD-5312,Bookcases 591,813.71,3,0.1,162.74,153,97,Winter
ORD-1518,2022-07-02,2022-07-08,CUST-566,East,Technology,Copiers,PROD-2167,Copiers 210,335.7,1,0.3,0.0,16,39,Summer
ORD-1519,2023-08-07,2023-08-09,CUST-106,Central,Office Supplies,Art,PROD-7691,Art 617,1012.44,4,0.0,303.73,182,86,Summer
ORD-1520,2022-05-14,2022-05-19,CUST-637,Central,Office Supplies,Art,PROD-8037,Art 581,412.3,9,0.1,82.46,161,84,Spring
ORD-1521,2022-06-15,2022-06-20,CUST-970,West,Technology,Copiers,PROD-5922,Copiers 427,1431.44,3,0.0,429.43,63,65,Summer
ORD-1522,2022-02-28,2022-03-01,CUST-134,Central,Technology,Accessories,PROD-4829,Accessories 336,306.96,1,0.3,0.0,65,77,Winter
ORD-1523,2022-01-01,2022-01-04,CUST-397,East,Technology,Copiers,PROD-9881,Copiers 674,373.88,6,0.2,37.39,50,84,Winter
ORD-1524,2023-11-30,2023-12-01,CUST-545,Central,Furniture,Chairs,PROD-9307,Chairs 369,1202.01,3,0.3,0.0,12,56,Fall
ORD-1525,2022-11-13,2022-11-14,CUST-597,Central,Technology,Phones,PROD-4150,Phones 681,694.71,8,0.1,138.94,59,87,Fall
ORD-1526,2023-07-16,2023-07-20,CUST-460,West,Technology,Copiers,PROD-1983,Copiers 587,1049.08,7,0.2,104.91,199,56,Summer
ORD-1527,2022-01-01,2022-01-03,CUST-864,East,Furniture,Tables,PROD-5645,Tables 113,921.3,9,0.1,184.26,168,73,Winter
ORD-1528,2023-01-21,2023-01-22,CUST-439,East,Technology,Accessories,PROD-2045,Accessories 390,1691.55,5,0.3,0.0,103,102,Winter
ORD-1529,2023-09-26,2023-09-27,CUST-696,Central,Furniture,Tables,PROD-2505,Tables 961,152.9,1,0.2,15.29,139,13,Fall
ORD-1530,2022-11-21,2022-11-26,CUST-587,East,Office Supplies,Binders,PROD-7852,Binders 525,83.16,4,0.2,8.32,114,46,Fall
ORD-1531,2022-09-22,2022-09-25,CUST-538,East,Furniture,Tables,PROD-3925,Tables 708,1064.92,4,0.1,212.98,31,43,Fall
ORD-1532,2022-04-07,2022-04-08,CUST-782,Central,Office Supplies,Art,PROD-2567,Art 260,1341.58,8,0.0,402.47,91,36,Spring
ORD-1533,2023-03-15,2023-03-19,CUST-571,South,Office Supplies,Binders,PROD-3741,Binders 212,431.12,6,0.1,86.22,96,115,Spring
ORD-1534,2022-10-22,2022-10-27,CUST-861,West,Furniture,Bookcases,PROD-4779,Bookcases 934,433.49,1,0.2,43.35,191,39,Fall
ORD-1535,2023-09-10,2023-09-16,CUST-981,Central,Technology,Accessories,PROD-2820,Accessories 573,2373.6,6,0.3,0.0,58,61,Fall
ORD-1536,2023-03-07,2023-03-11,CUST-510,West,Office Supplies,Binders,PROD-1240,Binders 468,235.51,3,0.1,47.1,137,29,Spring
ORD-1537,2022-03-24,2022-03-30,CUST-633,Central,Technology,Copiers,PROD-3173,Copiers 512,1438.68,9,0.2,143.87,71,39,Spring
ORD-1538,2023-07-08,2023-07-10,CUST-393,West,Technology,Phones,PROD-2230,Phones 209,477.63,1,0.3,0.0,155,26,Summer
ORD-1539,2023-07-22,2023-07-25,CUST-919,East,Office Supplies,Art,PROD-3757,Art 420,484.71,9,0.2,48.47,123,10,Summer
ORD-1540,2022-08-07,2022-08-12,CUST-779,West,Technology,Phones,PROD-3895,Phones 164,433.61,5,0.2,43.36,70,63,Summer
ORD-1541,2022-09-30,2022-10-01,CUST-946,West,Office Supplies,Art,PROD-7957,Art 551,3435.47,7,0.0,1030.64,80,117,Fall
ORD-1542,2022-01-16,2022-01-19,CUST-751,West,Office Supplies,Paper,PROD-6269,Paper 899,200.86,2,0.0,60.26,90,110,Winter
ORD-1543,2023-03-14,2023-03-19,CUST-378,Central,Furniture,Chairs,PROD-6529,Chairs 560,2404.21,6,0.1,480.84,54,106,Spring
ORD-1544,2022-02-13,2022-02-16,CUST-318,East,Technology,Copiers,PROD-4140,Copiers 928,40.69,1,0.0,12.21,64,73,Winter
ORD-1545,2023-09-01,2023-09-07,CUST-178,Central,Office Supplies,Art,PROD-3460,Art 645,1745.21,7,0.0,523.56,163,44,Fall
ORD-1546,2023-11-12,2023-11-15,CUST-369,South,Furniture,Chairs,PROD-3565,Chairs 202,927.11,2,0.0,278.13,10,70,Fall
ORD-1547,2022-03-31,2022-04-02,CUST-726,Central,Office Supplies,Art,PROD-5078,Art 781,1139.72,4,0.3,0.0,106,83,Spring
ORD-1548,2022-02-01,2022-02-07,CUST-738,South,Technology,Phones,PROD-7257,Phones 298,112.72,1,0.2,11.27,195,11,Winter
ORD-1549,2023-08-24,2023-08-28,CUST-200,South,Furniture,Bookcases,PROD-5522,Bookcases 216,328.16,6,0.1,65.63,83,34,Summer
ORD-1550,2023-03-05,2023-03-11,CUST-451,East,Office Supplies,Binders,PROD-8127,Binders 748,2248.86,8,0.3,0.0,66,11,Spring
ORD-1551,2022-04-27,2022-04-29,CUST-794,East,Furniture,Chairs,PROD-1151,Chairs 685,2904.43,8,0.0,871.33,158,27,Spring
ORD-1552,2022-10-01,2022-10-03,CUST-113,East,Furniture,Chairs,PROD-1156,Chairs 834,1839.66,4,0.1,367.93,26,82,Fall
